Test,Display,TestNumber,Trial,Subject,Response,TrueValue
Color Value,1,13,B,35,0.6,0.6
Color Value,1,13,B,36,0.7,0.6
Color Value,1,13,B,37,0.6,0.6
Color Value,1,13,B,38,0.35,0.6
Color Value,1,13,B,39,0.38,0.6
Color Value,1,13,B,40,0.5,0.6
Color Value,1,13,B,41,0.75,0.6
Color Value,1,13,B,42,0.2,0.6
Color Value,1,13,B,43,0.33,0.6
Color Value,1,13,B,44,0.3,0.6
Color Value,1,13,B,45,0.6,0.6
Color Value,1,13,B,46,0.25,0.6
Color Value,1,13,B,47,0.4,0.6
Color Value,1,13,B,48,0.5,0.6
Color Value,1,13,B,49,0.5,0.6
Color Value,1,13,B,50,1,0.6
Color Value,1,13,B,51,0.5,0.6
Color Value,1,13,B,52,0.2,0.6
Color Value,1,13,B,53,0.75,0.6
Color Value,1,13,B,54,0.7,0.6
Color Value,1,13,B,55,0.5,0.6
Color Value,1,13,B,56,0.25,0.6
Color Value,1,13,B,57,0.2,0.6
Color Value,1,13,B,58,0.5,0.6
Color Value,1,13,B,59,0.5,0.6
Color Value,1,13,B,60,0.6,0.6
Color Value,1,13,B,61,0.4,0.6
Color Value,1,13,B,62,0.2,0.6
Color Value,1,13,B,63,0.5,0.6
Color Value,1,13,B,64,0.7,0.6
Color Value,1,13,B,65,0.5,0.6
Color Value,1,13,B,66,0.5,0.6
Color Value,1,13,B,67,0.75,0.6
Color Value,1,13,B,68,0.35,0.6
Color Value,1,13,B,69,0.4,0.6
Color Value,1,13,B,70,0.4,0.6
Color Value,1,13,B,71,0.4,0.6
Color Value,1,13,B,72,0.25,0.6
Color Value,1,13,B,73,0.5,0.6
Color Value,1,13,B,74,0.45,0.6
Color Value,1,13,B,75,0.3,0.6
Color Value,1,13,B,76,0.1,0.6
Color Value,1,13,B,77,0.6,0.6
Color Value,1,13,B,78,0.6,0.6
Color Value,1,13,B,79,0.3,0.6
Color Value,1,13,B,80,0.4,0.6
Color Value,1,13,B,81,0.3,0.6
Color Value,1,13,B,82,0.2,0.6
Color Value,1,13,B,83,0.3,0.6
Color Value,1,13,B,84,0.4,0.6
Color Value,1,13,B,85,0.5,0.6
Color Value,1,13,B,86,0.8,0.6
Color Value,1,13,B,87,0.5,0.6
Color Value,1,13,B,88,0.4,0.6
Color Value,1,13,B,89,0.5,0.6
Color Value,1,13,B,90,0.4,0.6
Color Value,1,13,B,91,0.4,0.6
Color Value,1,13,B,92,0.5,0.6
Color Value,1,13,C,1,0.4,0.55
Color Value,1,13,C,2,0.2,0.55
Color Value,1,13,C,3,0.2,0.55
Color Value,1,13,C,4,0.7,0.55
Color Value,1,13,C,5,0.05,0.55
Color Value,1,13,C,6,0.75,0.55
Color Value,1,13,C,7,0.2,0.55
Color Value,1,13,C,8,0.4,0.55
Color Value,1,13,C,9,0.25,0.55
Color Value,1,13,C,10,0.4,0.55
Color Value,1,13,C,11,0.2,0.55
Color Value,1,13,C,12,0.75,0.55
Color Value,1,13,C,13,0.4,0.55
Color Value,1,13,C,14,0.2,0.55
Color Value,1,13,C,15,0.1,0.55
Color Value,1,13,C,16,0.1,0.55
Color Value,1,13,C,17,0.1,0.55
Color Value,1,13,C,18,0,0.55
Color Value,1,13,C,19,0.2,0.55
Color Value,1,13,C,20,0.25,0.55
Color Value,1,13,C,21,0.6,0.55
Color Value,1,13,C,22,0.25,0.55
Color Value,1,13,C,23,0.2,0.55
Color Value,1,13,C,24,0.75,0.55
Color Value,1,13,C,25,0.2,0.55
Color Value,1,13,C,26,0.9,0.55
Color Value,1,13,C,27,0.1,0.55
Color Value,1,13,C,28,0.25,0.55
Color Value,1,13,C,29,0.5,0.55
Color Value,1,13,C,30,0.4,0.55
Color Value,1,13,C,31,0.5,0.55
Color Value,1,13,C,32,0.3,0.55
Color Value,1,13,C,33,0.5,0.55
Color Value,1,13,C,34,0,0.55
Color Value,1,13,C,35,0.5,0.55
Color Value,1,13,C,36,0.6,0.55
Color Value,1,13,C,37,0.4,0.55
Color Value,1,13,C,38,0.4,0.55
Color Value,1,13,C,39,0.13,0.55
Color Value,1,13,C,40,0.25,0.55
Color Value,1,13,C,41,0.5,0.55
Color Value,1,13,C,42,0.1,0.55
Color Value,1,13,C,43,0.25,0.55
Color Value,1,13,C,44,0.2,0.55
Color Value,1,13,C,45,0.5,0.55
Color Value,1,13,C,46,0.5,0.55
Color Value,1,13,C,47,0.2,0.55
Color Value,1,13,C,48,0.25,0.55
Color Value,1,13,C,49,0.3,0.55
Color Value,1,13,C,50,1,0.55
Color Value,1,13,C,51,0.25,0.55
Color Value,1,13,C,52,0.1,0.55
Color Value,1,13,C,53,0.9,0.55
Color Value,1,13,C,54,0.75,0.55
Color Value,1,13,C,55,0.75,0.55
Color Value,1,13,C,56,0.25,0.55
Color Value,1,13,C,57,0.4,0.55
Color Value,1,13,C,58,0.4,0.55
Color Value,1,13,C,59,0.45,0.55
Color Value,1,13,C,60,0.85,0.55
Color Value,1,13,C,61,0.3,0.55
Color Value,1,13,C,62,0.2,0.55
Color Value,1,13,C,63,0.3,0.55
Color Value,1,13,C,64,0.5,0.55
Color Value,1,13,C,65,0.3,0.55
Color Value,1,13,C,66,0.25,0.55
Color Value,1,13,C,67,0.8,0.55
Color Value,1,13,C,68,0.35,0.55
Color Value,1,13,C,69,0.3,0.55
Color Value,1,13,C,70,0.8,0.55
Color Value,1,13,C,71,0.3,0.55
Color Value,1,13,C,72,0.2,0.55
Color Value,1,13,C,73,0.5,0.55
Color Value,1,13,C,74,0.35,0.55
Color Value,1,13,C,75,0.2,0.55
Color Value,1,13,C,76,0.05,0.55
Color Value,1,13,C,77,0.5,0.55
Color Value,1,13,C,78,0.5,0.55
Color Value,1,13,C,79,0.2,0.55
Color Value,1,13,C,80,0.35,0.55
Color Value,1,13,C,81,0.1,0.55
Color Value,1,13,C,82,0.1,0.55
Color Value,1,13,C,83,0.15,0.55
Color Value,1,13,C,84,0.8,0.55
Color Value,1,13,C,85,0.4,0.55
Color Value,1,13,C,86,0.8,0.55
Color Value,1,13,C,87,0.4,0.55
Color Value,1,13,C,88,0.3,0.55
Color Value,1,13,C,89,0.4,0.55
Color Value,1,13,C,90,0.3,0.55
Color Value,1,13,C,91,0.6,0.55
Color Value,1,13,C,92,0.3,0.55
Color Value,1,13,D,1,0.75,0.8
Color Value,1,13,D,2,0.7,0.8
Color Value,1,13,D,3,0.5,0.8
Color Value,1,13,D,4,0.5,0.8
Color Value,1,13,D,5,0.8,0.8
Color Value,1,13,D,6,0.25,0.8
Color Value,1,13,D,7,0.5,0.8
Color Value,1,13,D,8,0.7,0.8
Color Value,1,13,D,9,0.67,0.8
Color Value,1,13,D,10,0.75,0.8
Color Value,1,13,D,11,0.5,0.8
Color Value,1,13,D,12,0.25,0.8
Color Value,1,13,D,13,0.8,0.8
Color Value,1,13,D,14,0.5,0.8
Color Value,1,13,D,15,0.6,0.8
Color Value,1,13,D,16,0.45,0.8
Color Value,1,13,D,17,0.5,0.8
Color Value,1,13,D,18,0,0.8
Color Value,1,13,D,19,0.5,0.8
Color Value,1,13,D,20,0.75,0.8
Color Value,1,13,D,21,0.75,0.8
Color Value,1,13,D,22,0.75,0.8
Color Value,1,13,D,23,0.82,0.8
Color Value,1,13,D,24,0.5,0.8
Color Value,1,13,D,25,0.7,0.8
Color Value,1,13,D,26,0.4,0.8
Color Value,1,13,D,27,0.5,0.8
Color Value,1,13,D,28,0.75,0.8
Color Value,1,13,D,29,0.75,0.8
Color Value,1,13,D,30,0.8,0.8
Color Value,1,13,D,31,0.85,0.8
Color Value,1,13,D,32,0.8,0.8
Color Value,1,13,D,33,0.7,0.8
Color Value,1,13,D,34,0.75,0.8
Color Value,1,13,D,35,0.9,0.8
Color Value,1,13,D,36,0.9,0.8
Color Value,1,13,D,37,0.2,0.8
Color Value,1,13,D,38,0.25,0.8
Color Value,1,13,D,39,0.84,0.8
Color Value,1,13,D,40,0.75,0.8
Color Value,1,13,D,41,0.3,0.8
Color Value,1,13,D,42,0.5,0.8
Color Value,1,13,D,43,0.5,0.8
Color Value,1,13,D,44,0.5,0.8
Color Value,1,13,D,45,0.75,0.8
Color Value,1,13,D,46,0.75,0.8
Color Value,1,13,D,47,0.8,0.8
Color Value,1,13,D,48,0.75,0.8
Color Value,1,13,D,49,0.6,0.8
Color Value,1,13,D,50,1,0.8
Color Value,1,13,D,51,0.75,0.8
Color Value,1,13,D,52,0.4,0.8
Color Value,1,13,D,53,0.5,0.8
Color Value,1,13,D,54,0.25,0.8
Color Value,1,13,D,55,0.25,0.8
Color Value,1,13,D,56,0.5,0.8
Color Value,1,13,D,57,0.6,0.8
Color Value,1,13,D,58,0.75,0.8
Color Value,1,13,D,59,0.85,0.8
Color Value,1,13,D,60,0.4,0.8
Color Value,1,13,D,61,0.75,0.8
Color Value,1,13,D,62,0.7,0.8
Color Value,1,13,D,63,0.7,0.8
Color Value,1,13,D,64,0.8,0.8
Color Value,1,13,D,65,0.9,0.8
Color Value,1,13,D,66,0.75,0.8
Color Value,1,13,D,67,0.5,0.8
Color Value,1,13,D,68,0.5,0.8
Color Value,1,13,D,69,0.5,0.8
Color Value,1,13,D,70,0.9,0.8
Color Value,1,13,D,71,0.5,0.8
Color Value,1,13,D,72,0.5,0.8
Color Value,1,13,D,73,1,0.8
Color Value,1,13,D,74,0.6,0.8
Color Value,1,13,D,75,0.4,0.8
Color Value,1,13,D,76,0.85,0.8
Color Value,1,13,D,77,0.75,0.8
Color Value,1,13,D,78,0.75,0.8
Color Value,1,13,D,79,0.8,0.8
Color Value,1,13,D,80,0.7,0.8
Color Value,1,13,D,81,0.7,0.8
Color Value,1,13,D,82,0.4,0.8
Color Value,1,13,D,83,0.5,0.8
Color Value,1,13,D,84,0.3,0.8
Color Value,1,13,D,85,0.7,0.8
Color Value,1,13,D,86,0.5,0.8
Color Value,1,13,D,87,0.7,0.8
Color Value,1,13,D,88,0.7,0.8
Color Value,1,13,D,89,0.7,0.8
Color Value,1,13,D,90,0.6,0.8
Color Value,1,13,D,91,0.8,0.8
Color Value,1,13,D,92,0.7,0.8
Color Value,2,14,B,1,0.75,0.8
Color Value,2,14,B,2,0.6,0.8
Color Value,2,14,B,3,0.5,0.8
Color Value,2,14,B,4,0.5,0.8
Color Value,2,14,B,5,0.8,0.8
Color Value,2,14,B,6,0.25,0.8
Color Value,2,14,B,7,0.5,0.8
Color Value,2,14,B,8,0.6,0.8
Color Value,2,14,B,9,0.73,0.8
Color Value,2,14,B,10,0.7,0.8
Color Value,2,14,B,11,0.5,0.8
Color Value,2,14,B,12,0.25,0.8
Color Value,2,14,B,13,0.8,0.8
Color Value,2,14,B,14,0.5,0.8
Color Value,2,14,B,15,0.1,0.8
Color Value,2,14,B,16,0.05,0.8
Color Value,2,14,B,17,0.5,0.8
Color Value,2,14,B,18,0.75,0.8
Color Value,2,14,B,19,0.8,0.8
Color Value,2,14,B,20,0.6,0.8
Color Value,2,14,B,21,0.75,0.8
Color Value,2,14,B,22,0.75,0.8
Color Value,2,14,B,23,0.8,0.8
Color Value,2,14,B,24,0.25,0.8
Color Value,2,14,B,25,0.66,0.8
Color Value,2,14,B,26,0.45,0.8
Color Value,2,14,B,27,0.5,0.8
Color Value,2,14,B,28,0.8,0.8
Color Value,2,14,B,29,0.7,0.8
Color Value,2,14,B,30,0.75,0.8
Color Value,2,14,B,31,0.8,0.8
Color Value,2,14,B,32,0.7,0.8
Color Value,2,14,B,33,0.85,0.8
Color Value,2,14,B,34,0.75,0.8
Color Value,2,14,B,35,0.8,0.8
Color Value,2,14,B,36,0.9,0.8
Color Value,2,14,B,37,0.95,0.8
Color Value,2,14,B,38,0.25,0.8
Color Value,2,14,B,39,0.75,0.8
Color Value,2,14,B,40,0.75,0.8
Color Value,2,14,B,41,0.2,0.8
Color Value,2,14,B,42,0.5,0.8
Color Value,2,14,B,43,0.5,0.8
Color Value,2,14,B,44,0.65,0.8
Color Value,2,14,B,45,0.75,0.8
Color Value,2,14,B,46,0.75,0.8
Color Value,2,14,B,47,0.85,0.8
Color Value,2,14,B,48,0.75,0.8
Color Value,2,14,B,49,0.6,0.8
Color Value,2,14,B,50,0.9,0.8
Color Value,2,14,B,51,0.75,0.8
Color Value,2,14,B,52,0.5,0.8
Color Value,2,14,B,53,0.5,0.8
Color Value,2,14,B,54,0.25,0.8
Color Value,2,14,B,55,0.25,0.8
Color Value,2,14,B,56,0.75,0.8
Color Value,2,14,B,57,0.8,0.8
Color Value,2,14,B,58,0.8,0.8
Color Value,2,14,B,59,0.95,0.8
Color Value,2,14,B,60,0.4,0.8
Color Value,2,14,B,61,0.65,0.8
Color Value,2,14,B,62,0.8,0.8
Color Value,2,14,B,63,0.8,0.8
Color Value,2,14,B,64,0.8,0.8
Color Value,2,14,B,65,0.8,0.8
Color Value,2,14,B,66,0.75,0.8
Color Value,2,14,B,67,0.25,0.8
Color Value,2,14,B,68,0.75,0.8
Color Value,2,14,B,69,0.5,0.8
Color Value,2,14,B,70,0.4,0.8
Color Value,2,14,B,71,0.5,0.8
Color Value,2,14,B,72,0.4,0.8
Color Value,2,14,B,73,1,0.8
Color Value,2,14,B,74,0.8,0.8
Color Value,2,14,B,75,0.8,0.8
Color Value,2,14,B,76,0.8,0.8
Color Value,2,14,B,77,0.7,0.8
Color Value,2,14,B,78,0.85,0.8
Color Value,2,14,B,79,0.6,0.8
Color Value,2,14,B,80,0.6,0.8
Color Value,2,14,B,81,0.7,0.8
Color Value,2,14,B,82,0.4,0.8
Color Value,2,14,B,83,0.5,0.8
Color Value,2,14,B,84,0.3,0.8
Color Value,2,14,B,85,0.8,0.8
Color Value,2,14,B,86,0.25,0.8
Color Value,2,14,B,87,0.75,0.8
Color Value,2,14,B,88,0.8,0.8
Color Value,2,14,B,89,0.8,0.8
Color Value,2,14,B,90,0.75,0.8
Color Value,2,14,B,91,0.8,0.8
Color Value,2,14,B,92,0.75,0.8
Color Value,2,14,C,1,0.4,0.6
Color Value,2,14,C,2,0.45,0.6
Color Value,2,14,C,3,0.25,0.6
Color Value,2,14,C,4,0.6,0.6
Color Value,2,14,C,5,0.5,0.6
Color Value,2,14,C,6,0.5,0.6
Color Value,2,14,C,7,0.2,0.6
Color Value,2,14,C,8,0.5,0.6
Color Value,2,14,C,9,0.3,0.6
Color Value,2,14,C,10,0.4,0.6
Color Value,2,14,C,11,0.3,0.6
Color Value,2,14,C,12,0.5,0.6
Color Value,2,14,C,13,0.57,0.6
Color Value,2,14,C,14,0.3,0.6
Color Value,2,14,C,15,0.3,0.6
Color Value,2,14,C,16,0.1,0.6
Color Value,2,14,C,17,0.3,0.6
Color Value,2,14,C,18,0.5,0.6
Color Value,2,14,C,19,0.7,0.6
Color Value,2,14,C,20,0.5,0.6
Color Value,2,14,C,21,0.5,0.6
Color Value,2,14,C,22,0.5,0.6
Color Value,2,14,C,23,0.45,0.6
Color Value,2,14,C,24,0.5,0.6
Color Value,2,14,C,25,0.33,0.6
Color Value,2,14,C,26,0.65,0.6
Color Value,2,14,C,27,0.3,0.6
Color Value,2,14,C,28,0.5,0.6
Color Value,2,14,C,29,0.5,0.6
Color Value,2,14,C,30,0.5,0.6
Color Value,2,14,C,31,0.7,0.6
Color Value,2,14,C,32,0.5,0.6
Color Value,2,14,C,33,0.5,0.6
Color Value,2,14,C,34,0.5,0.6
Color Value,2,14,C,35,0.5,0.6
Color Value,2,14,C,36,0.5,0.6
Color Value,2,14,C,37,0.7,0.6
Color Value,2,14,C,38,0.5,0.6
Color Value,2,14,C,39,0.5,0.6
Color Value,2,14,C,40,0.5,0.6
Color Value,2,14,C,41,0.4,0.6
Color Value,2,14,C,42,0.3,0.6
Color Value,2,14,C,43,0.33,0.6
Color Value,2,14,C,44,0.4,0.6
Color Value,2,14,C,45,0.5,0.6
Color Value,2,14,C,46,0.5,0.6
Color Value,2,14,C,47,0.65,0.6
Color Value,2,14,C,48,0.5,0.6
Color Value,2,14,C,49,0.4,0.6
Color Value,2,14,C,50,1,0.6
Color Value,2,14,C,51,0.5,0.6
Color Value,2,14,C,52,0.4,0.6
Color Value,2,14,C,53,0.25,0.6
Color Value,2,14,C,54,0.35,0.6
Color Value,2,14,C,55,0.5,0.6
Color Value,2,14,C,56,0.5,0.6
Color Value,2,14,C,57,0.6,0.6
Color Value,2,14,C,58,0.5,0.6
Color Value,2,14,C,59,0.5,0.6
Color Value,2,14,C,60,0.6,0.6
Color Value,2,14,C,61,0.3,0.6
Color Value,2,14,C,62,0.5,0.6
Color Value,2,14,C,63,0.6,0.6
Color Value,2,14,C,64,0.6,0.6
Color Value,2,14,C,65,0.5,0.6
Color Value,2,14,C,66,0.5,0.6
Color Value,2,14,C,67,0.5,0.6
Color Value,2,14,C,68,0.5,0.6
Color Value,2,14,C,69,0.3,0.6
Color Value,2,14,C,70,0.4,0.6
Color Value,2,14,C,71,0.3,0.6
Color Value,2,14,C,72,0.3,0.6
Color Value,2,14,C,73,0.5,0.6
Color Value,2,14,C,74,0.5,0.6
Color Value,2,14,C,75,0.5,0.6
Color Value,2,14,C,76,0.4,0.6
Color Value,2,14,C,77,0.5,0.6
Color Value,2,14,C,78,0.63,0.6
Color Value,2,14,C,79,0.4,0.6
Color Value,2,14,C,80,0.5,0.6
Color Value,2,14,C,81,0.5,0.6
Color Value,2,14,C,82,0.25,0.6
Color Value,2,14,C,83,0.3,0.6
Color Value,2,14,C,84,0.5,0.6
Color Value,2,14,C,85,0.6,0.6
Color Value,2,14,C,86,0.5,0.6
Color Value,2,14,C,87,0.5,0.6
Color Value,2,14,C,88,0.75,0.6
Color Value,2,14,C,89,0.4,0.6
Color Value,2,14,C,90,0.5,0.6
Color Value,2,14,C,91,0.5,0.6
Color Value,2,14,C,92,0.5,0.6
Color Value,2,14,D,1,0.15,0.4
Color Value,2,14,D,2,0.15,0.4
Color Value,2,14,D,3,0.1,0.4
Color Value,2,14,D,4,0.9,0.4
Color Value,2,14,D,5,0.05,0.4
Color Value,2,14,D,6,0.75,0.4
Color Value,2,14,D,7,0.1,0.4
Color Value,2,14,D,8,0.3,0.4
Color Value,2,14,D,9,0.04,0.4
Color Value,2,14,D,10,0.2,0.4
Color Value,2,14,D,11,0.1,0.4
Color Value,2,14,D,12,0.75,0.4
Color Value,2,14,D,13,0.23,0.4
Color Value,2,14,D,14,0.1,0.4
Color Value,2,14,D,15,0.8,0.4
Color Value,2,14,D,16,0.15,0.4
Color Value,2,14,D,17,0.1,0.4
Color Value,2,14,D,18,0.25,0.4
Color Value,2,14,D,19,0.2,0.4
Color Value,2,14,D,20,0.4,0.4
Color Value,2,14,D,21,0.25,0.4
Color Value,2,14,D,22,0.25,0.4
Color Value,2,14,D,23,0.1,0.4
Color Value,2,14,D,24,0.75,0.4
Color Value,2,14,D,25,0,0.4
Color Value,2,14,D,26,0.87,0.4
Color Value,2,14,D,27,0.1,0.4
Color Value,2,14,D,28,0.1,0.4
Color Value,2,14,D,29,0.6,0.4
Color Value,2,14,D,30,0.25,0.4
Color Value,2,14,D,31,0.4,0.4
Color Value,2,14,D,32,0.2,0.4
Color Value,2,14,D,33,0.15,0.4
Color Value,2,14,D,34,0,0.4
Color Value,2,14,D,35,0.3,0.4
Color Value,2,14,D,36,0.2,0.4
Color Value,2,14,D,37,0.4,0.4
Color Value,2,14,D,38,0.75,0.4
Color Value,2,14,D,39,0.1,0.4
Color Value,2,14,D,40,0.25,0.4
Color Value,2,14,D,41,0.5,0.4
Color Value,2,14,D,42,0.1,0.4
Color Value,2,14,D,43,0.25,0.4
Color Value,2,14,D,44,0.1,0.4
Color Value,2,14,D,45,0.8,0.4
Color Value,2,14,D,46,0.1,0.4
Color Value,2,14,D,47,0.35,0.4
Color Value,2,14,D,48,0.25,0.4
Color Value,2,14,D,49,0.2,0.4
Color Value,2,14,D,50,1,0.4
Color Value,2,14,D,51,0.1,0.4
Color Value,2,14,D,52,0.1,0.4
Color Value,2,14,D,53,0.1,0.4
Color Value,2,14,D,54,0.45,0.4
Color Value,2,14,D,55,0.75,0.4
Color Value,2,14,D,56,0.25,0.4
Color Value,2,14,D,57,0.3,0.4
Color Value,2,14,D,58,0.25,0.4
Color Value,2,14,D,59,0.05,0.4
Color Value,2,14,D,60,0.85,0.4
Color Value,2,14,D,61,0.2,0.4
Color Value,2,14,D,62,0.1,0.4
Color Value,2,14,D,63,0.4,0.4
Color Value,2,14,D,64,0.2,0.4
Color Value,2,14,D,65,0.3,0.4
Color Value,2,14,D,66,0.25,0.4
Color Value,2,14,D,67,0.75,0.4
Color Value,2,14,D,68,0.25,0.4
Color Value,2,14,D,69,0.1,0.4
Color Value,2,14,D,70,0.3,0.4
Color Value,2,14,D,71,0.2,0.4
Color Value,2,14,D,72,0.1,0.4
Color Value,2,14,D,73,0.2,0.4
Color Value,2,14,D,74,0.3,0.4
Color Value,2,14,D,75,0.2,0.4
Color Value,2,14,D,76,0.2,0.4
Color Value,2,14,D,77,0.3,0.4
Color Value,2,14,D,78,0.4,0.4
Color Value,2,14,D,79,0.1,0.4
Color Value,2,14,D,80,0.3,0.4
Color Value,2,14,D,81,0.1,0.4
Color Value,2,14,D,82,0.1,0.4
Color Value,2,14,D,83,0.15,0.4
Color Value,2,14,D,84,0.7,0.4
Color Value,2,14,D,85,0.4,0.4
Color Value,2,14,D,86,1,0.4
Color Value,2,14,D,87,0.2,0.4
Color Value,2,14,D,88,0.65,0.4
Color Value,2,14,D,89,0.1,0.4
Color Value,2,14,D,90,0.25,0.4
Color Value,2,14,D,91,0.3,0.4
Color Value,2,14,D,92,0.3,0.4
Volume,1,15,B,1,0.7,0.6
Volume,1,15,B,2,0.85,0.6
Volume,1,15,B,3,0.8,0.6
Volume,1,15,B,4,0.8,0.6
Volume,1,15,B,5,0.85,0.6
Volume,1,15,B,6,0.8,0.6
Volume,1,15,B,7,0.5,0.6
Volume,1,15,B,8,0.7,0.6
Volume,1,15,B,9,0.76,0.6
Volume,1,15,B,10,0.75,0.6
Volume,1,15,B,11,0.8,0.6
Volume,1,15,B,12,0.5,0.6
Volume,1,15,B,13,0.95,0.6
Volume,1,15,B,14,0.7,0.6
Volume,1,15,B,15,0.6,0.6
Volume,1,15,B,16,0.75,0.6
Volume,1,15,B,17,0.8,0.6
Volume,1,15,B,18,0.2,0.6
Volume,1,15,B,19,0.75,0.6
Volume,1,15,B,20,0.75,0.6
Volume,1,15,B,21,0.8,0.6
Volume,1,15,B,22,0.5,0.6
Volume,1,15,B,23,0.1,0.6
Volume,1,15,B,24,0.9,0.6
Volume,1,15,B,25,0.75,0.6
Volume,1,15,B,26,0.75,0.6
Volume,1,15,B,27,0.8,0.6
Volume,1,15,B,28,0.8,0.6
Volume,1,15,B,29,0.85,0.6
Volume,1,15,B,30,0.8,0.6
Volume,1,15,B,31,0.7,0.6
Volume,1,15,B,32,0.85,0.6
Volume,1,15,B,33,0.4,0.6
Volume,1,15,B,34,0.6,0.6
Volume,1,15,B,35,0.9,0.6
Volume,1,15,B,36,0.85,0.6
Volume,1,15,B,37,0.8,0.6
Volume,1,15,B,38,0.9,0.6
Volume,1,15,B,39,0.72,0.6
Volume,1,15,B,40,0.8,0.6
Volume,1,15,B,41,0.8,0.6
Volume,1,15,B,42,0.8,0.6
Volume,1,15,B,43,0.8,0.6
Volume,1,15,B,44,0.75,0.6
Volume,1,15,B,45,0.85,0.6
Volume,1,15,B,46,0.75,0.6
Volume,1,15,B,47,0.75,0.6
Volume,1,15,B,48,0.75,0.6
Volume,1,15,B,49,0.75,0.6
Volume,1,15,B,50,0.8,0.6
Volume,1,15,B,51,0.6,0.6
Volume,1,15,B,52,0.8,0.6
Volume,1,15,B,53,0.75,0.6
Volume,1,15,B,54,0.78,0.6
Volume,1,15,B,55,0.8,0.6
Volume,1,15,B,56,0.75,0.6
Volume,1,15,B,57,0.8,0.6
Volume,1,15,B,58,0.75,0.6
Volume,1,15,B,59,0.8,0.6
Volume,1,15,B,60,0.7,0.6
Volume,1,15,B,61,0.7,0.6
Volume,1,15,B,62,0.8,0.6
Volume,1,15,B,63,0.85,0.6
Volume,1,15,B,64,0.8,0.6
Volume,1,15,B,65,0.75,0.6
Volume,1,15,B,66,0.85,0.6
Volume,1,15,B,67,0.9,0.6
Volume,1,15,B,68,0.75,0.6
Volume,1,15,B,69,0.8,0.6
Volume,1,15,B,70,0.5,0.6
Volume,1,15,B,71,0.8,0.6
Volume,1,15,B,72,0.8,0.6
Volume,1,15,B,73,0.75,0.6
Volume,1,15,B,74,0.8,0.6
Volume,1,15,B,75,0.75,0.6
Volume,1,15,B,76,0.45,0.6
Volume,1,15,B,77,0.85,0.6
Volume,1,15,B,78,0.8,0.6
Volume,1,15,B,79,0.85,0.6
Volume,1,15,B,80,0.65,0.6
Volume,1,15,B,81,0.8,0.6
Volume,1,15,B,82,0.8,0.6
Volume,1,15,B,83,0.85,0.6
Volume,1,15,B,84,0.8,0.6
Volume,1,15,B,85,0.85,0.6
Volume,1,15,B,86,0.8,0.6
Volume,1,15,B,87,0.7,0.6
Volume,1,15,B,88,0.65,0.6
Volume,1,15,B,89,0.8,0.6
Volume,1,15,B,90,0.8,0.6
Volume,1,15,B,91,0.8,0.6
Volume,1,15,B,92,0.9,0.6
Volume,1,15,C,1,0.6,0.55
Volume,1,15,C,2,0.8,0.55
Volume,1,15,C,3,0.76,0.55
Volume,1,15,C,4,0.75,0.55
Volume,1,15,C,5,0.8,0.55
Volume,1,15,C,6,0.78,0.55
Volume,1,15,C,7,0.4,0.55
Volume,1,15,C,8,0.7,0.55
Volume,1,15,C,9,0.75,0.55
Volume,1,15,C,10,0.7,0.55
Volume,1,15,C,11,0.95,0.55
Volume,1,15,C,12,0.5,0.55
Volume,1,15,C,13,0.71,0.55
Volume,1,15,C,14,0.65,0.55
Volume,1,15,C,15,0.5,0.55
Volume,1,15,C,16,0.74,0.55
Volume,1,15,C,17,0.7,0.55
Volume,1,15,C,18,0.65,0.55
Volume,1,15,C,19,0.7,0.55
Volume,1,15,C,20,0.7,0.55
Volume,1,15,C,21,0.75,0.55
Volume,1,15,C,22,0.4,0.55
Volume,1,15,C,23,0.11,0.55
Volume,1,15,C,24,0.89,0.55
Volume,1,15,C,25,0.7,0.55
Volume,1,15,C,26,0.9,0.55
Volume,1,15,C,27,0.78,0.55
Volume,1,15,C,28,0.75,0.55
Volume,1,15,C,29,0.8,0.55
Volume,1,15,C,30,0.75,0.55
Volume,1,15,C,31,0.65,0.55
Volume,1,15,C,32,0.8,0.55
Volume,1,15,C,33,0.4,0.55
Volume,1,15,C,34,0.55,0.55
Volume,1,15,C,35,0.88,0.55
Volume,1,15,C,36,0.8,0.55
Volume,1,15,C,37,0.75,0.55
Volume,1,15,C,38,0.9,0.55
Volume,1,15,C,39,0.65,0.55
Volume,1,15,C,40,0.78,0.55
Volume,1,15,C,41,0.76,0.55
Volume,1,15,C,42,0.78,0.55
Volume,1,15,C,43,0.75,0.55
Volume,1,15,C,44,0.65,0.55
Volume,1,15,C,45,0.8,0.55
Volume,1,15,C,46,0.7,0.55
Volume,1,15,C,47,0.7,0.55
Volume,1,15,C,48,0.7,0.55
Volume,1,15,C,49,0.7,0.55
Volume,1,15,C,50,0.75,0.55
Volume,1,15,C,51,0.5,0.55
Volume,1,15,C,52,0.75,0.55
Volume,1,15,C,53,0.7,0.55
Volume,1,15,C,54,0.8,0.55
Volume,1,15,C,55,0.75,0.55
Volume,1,15,C,56,0.7,0.55
Volume,1,15,C,57,0.7,0.55
Volume,1,15,C,58,0.7,0.55
Volume,1,15,C,59,0.78,0.55
Volume,1,15,C,60,0.7,0.55
Volume,1,15,C,61,0.65,0.55
Volume,1,15,C,62,0.8,0.55
Volume,1,15,C,63,0.85,0.55
